Lat_NAD83	Long_NAD83	Datum_El	Vertical_stress	Publisher
54.58	-115.68	-1500	60568	Alberta Geological Survey
54.58	-115.66	-1446	59299	Alberta Geological Survey
54.58	-115.64	-1385	57843	Alberta Geological Survey
54.58	-115.62	-1391	58117	Alberta Geological Survey
54.58	-115.60	-1425	59089	Alberta Geological Survey
54.58	-115.58	-1448	59766	Alberta Geological Survey
54.58	-115.56	-1445	59800	Alberta Geological Survey
54.58	-115.54	-1443	59858	Alberta Geological Survey
54.58	-115.52	-1428	59569	Alberta Geological Survey
54.58	-115.50	-1421	59501	Alberta Geological Survey
54.60	-118.12	-2951	94447	Alberta Geological Survey
54.60	-118.10	-2944	94129	Alberta Geological Survey
54.60	-118.08	-2936	93759	Alberta Geological Survey
54.60	-118.06	-2915	93061	Alberta Geological Survey
54.60	-118.04	-2898	92447	Alberta Geological Survey
54.60	-118.02	-2882	91881	Alberta Geological Survey
54.60	-118.00	-2865	91331	Alberta Geological Survey
54.60	-117.98	-2848	90834	Alberta Geological Survey
54.60	-117.96	-2834	90520	Alberta Geological Survey
54.60	-117.94	-2825	90309	Alberta Geological Survey
54.60	-117.92	-2814	89758	Alberta Geological Survey
54.60	-117.90	-2801	88976	Alberta Geological Survey
54.60	-117.88	-2785	88212	Alberta Geological Survey
54.60	-117.86	-2768	87566	Alberta Geological Survey
54.60	-117.84	-2753	87049	Alberta Geological Survey
54.60	-117.82	-2739	86590	Alberta Geological Survey
54.60	-117.80	-2725	86175	Alberta Geological Survey
54.60	-117.78	-2711	85774	Alberta Geological Survey
54.60	-117.76	-2698	85381	Alberta Geological Survey
54.60	-117.74	-2685	84992	Alberta Geological Survey
54.60	-117.72	-2672	84598	Alberta Geological Survey
54.60	-117.70	-2658	84184	Alberta Geological Survey
54.60	-117.68	-2643	83744	Alberta Geological Survey
54.60	-117.66	-2628	83282	Alberta Geological Survey
54.60	-117.64	-2612	82803	Alberta Geological Survey
54.60	-117.62	-2595	82307	Alberta Geological Survey
54.60	-117.60	-2576	81792	Alberta Geological Survey
54.60	-117.58	-2561	81357	Alberta Geological Survey
54.60	-117.56	-2549	80983	Alberta Geological Survey
54.60	-117.54	-2537	80573	Alberta Geological Survey
54.60	-117.52	-2525	80159	Alberta Geological Survey
54.60	-117.50	-2514	79787	Alberta Geological Survey
54.60	-117.48	-2503	79470	Alberta Geological Survey
54.60	-117.46	-2491	79170	Alberta Geological Survey
54.60	-117.44	-2478	78881	Alberta Geological Survey
54.60	-117.42	-2466	78595	Alberta Geological Survey
54.60	-117.40	-2456	78336	Alberta Geological Survey
54.60	-117.38	-2439	77891	Alberta Geological Survey
54.60	-117.36	-2421	77419	Alberta Geological Survey
54.60	-117.34	-2405	77004	Alberta Geological Survey
54.60	-117.32	-2390	76653	Alberta Geological Survey
54.60	-117.30	-2376	76341	Alberta Geological Survey
54.60	-117.28	-2364	76069	Alberta Geological Survey
54.60	-117.26	-2352	75851	Alberta Geological Survey
54.60	-117.24	-2342	75684	Alberta Geological Survey
54.60	-117.22	-2331	75522	Alberta Geological Survey
54.60	-117.20	-2318	75337	Alberta Geological Survey
54.60	-117.18	-2303	75118	Alberta Geological Survey
54.60	-117.16	-2287	74827	Alberta Geological Survey
54.60	-117.14	-2270	74518	Alberta Geological Survey
54.60	-117.12	-2254	74244	Alberta Geological Survey
54.60	-117.10	-2241	74033	Alberta Geological Survey
54.60	-117.08	-2229	73872	Alberta Geological Survey
54.60	-117.06	-2219	73748	Alberta Geological Survey
54.60	-117.04	-2210	73655	Alberta Geological Survey
54.60	-117.02	-2203	73586	Alberta Geological Survey
54.60	-117.00	-2194	73472	Alberta Geological Survey
54.60	-116.98	-2181	73231	Alberta Geological Survey
54.60	-116.96	-2165	72911	Alberta Geological Survey
54.60	-116.94	-2150	72586	Alberta Geological Survey
54.60	-116.92	-2136	72267	Alberta Geological Survey
54.60	-116.90	-2123	71940	Alberta Geological Survey
54.60	-116.88	-2108	71580	Alberta Geological Survey
54.60	-116.86	-2088	71169	Alberta Geological Survey
54.60	-116.84	-2085	71399	Alberta Geological Survey
54.60	-116.82	-2090	71934	Alberta Geological Survey
54.60	-116.80	-2084	71997	Alberta Geological Survey
54.60	-116.78	-2063	71399	Alberta Geological Survey
54.60	-116.76	-2063	71327	Alberta Geological Survey
54.60	-116.74	-2035	70500	Alberta Geological Survey
54.60	-116.72	-2011	69793	Alberta Geological Survey
54.60	-116.70	-2015	69873	Alberta Geological Survey
54.60	-116.68	-2002	69485	Alberta Geological Survey
54.60	-116.66	-2002	69485	Alberta Geological Survey
54.60	-116.64	-2000	69458	Alberta Geological Survey
54.60	-116.62	-1993	69317	Alberta Geological Survey
54.60	-116.60	-1969	68766	Alberta Geological Survey
54.60	-116.58	-1946	68218	Alberta Geological Survey
54.60	-116.56	-1941	68148	Alberta Geological Survey
54.60	-116.54	-1926	67839	Alberta Geological Survey
54.60	-116.52	-1884	66765	Alberta Geological Survey
54.60	-116.50	-1846	65813	Alberta Geological Survey
54.60	-116.48	-1843	65707	Alberta Geological Survey
54.60	-116.46	-1852	65832	Alberta Geological Survey
54.60	-116.44	-1859	65720	Alberta Geological Survey
54.60	-116.42	-1861	65321	Alberta Geological Survey
54.60	-116.40	-1859	64757	Alberta Geological Survey
54.60	-116.38	-1853	64085	Alberta Geological Survey
54.60	-116.36	-1838	63980	Alberta Geological Survey
54.60	-116.34	-1821	63946	Alberta Geological Survey
54.60	-116.32	-1805	63908	Alberta Geological Survey
54.60	-116.30	-1791	63916	Alberta Geological Survey
54.60	-116.28	-1779	63959	Alberta Geological Survey
54.60	-116.26	-1769	64023	Alberta Geological Survey
54.60	-116.24	-1761	64118	Alberta Geological Survey
54.60	-116.22	-1756	64227	Alberta Geological Survey
54.60	-116.20	-1755	64429	Alberta Geological Survey
54.60	-116.18	-1750	64491	Alberta Geological Survey
54.60	-116.16	-1737	64290	Alberta Geological Survey
54.60	-116.14	-1721	64035	Alberta Geological Survey
54.60	-116.12	-1707	63797	Alberta Geological Survey
54.60	-116.10	-1696	63625	Alberta Geological Survey
54.60	-116.08	-1685	63434	Alberta Geological Survey
54.60	-116.06	-1674	63247	Alberta Geological Survey
54.60	-116.04	-1666	63133	Alberta Geological Survey
54.60	-116.02	-1656	62977	Alberta Geological Survey
54.60	-116.00	-1647	62833	Alberta Geological Survey
54.60	-115.98	-1638	62708	Alberta Geological Survey
54.60	-115.96	-1634	62729	Alberta Geological Survey
54.60	-115.94	-1620	62457	Alberta Geological Survey
54.60	-115.92	-1607	62228	Alberta Geological Survey
54.60	-115.90	-1601	62177	Alberta Geological Survey
54.60	-115.88	-1592	62047	Alberta Geological Survey
54.60	-115.86	-1587	62003	Alberta Geological Survey
54.60	-115.84	-1576	61838	Alberta Geological Survey
54.60	-115.82	-1570	61781	Alberta Geological Survey
54.60	-115.80	-1561	61655	Alberta Geological Survey
54.60	-115.78	-1571	62037	Alberta Geological Survey
54.60	-115.76	-1543	61397	Alberta Geological Survey
54.60	-115.74	-1531	61198	Alberta Geological Survey
54.60	-115.72	-1521	61036	Alberta Geological Survey
54.60	-115.70	-1507	60776	Alberta Geological Survey
54.60	-115.68	-1487	60360	Alberta Geological Survey
54.60	-115.66	-1459	59738	Alberta Geological Survey
54.60	-115.64	-1434	59234	Alberta Geological Survey
54.60	-115.62	-1427	59162	Alberta Geological Survey
54.60	-115.60	-1434	59449	Alberta Geological Survey
54.60	-115.58	-1442	59762	Alberta Geological Survey
54.60	-115.56	-1443	59895	Alberta Geological Survey
54.60	-115.54	-1438	59870	Alberta Geological Survey
54.60	-115.52	-1423	59594	Alberta Geological Survey
54.60	-115.50	-1408	59314	Alberta Geological Survey
54.62	-118.10	-2928	93400	Alberta Geological Survey
54.62	-118.08	-2914	92909	Alberta Geological Survey
54.62	-118.06	-2898	92368	Alberta Geological Survey
54.62	-118.04	-2882	91816	Alberta Geological Survey
54.62	-118.02	-2865	91276	Alberta Geological Survey
54.62	-118.00	-2848	90752	Alberta Geological Survey
54.62	-117.98	-2831	90256	Alberta Geological Survey
54.62	-117.96	-2818	89835	Alberta Geological Survey
54.62	-117.94	-2806	89442	Alberta Geological Survey
54.62	-117.92	-2795	88960	Alberta Geological Survey
54.62	-117.90	-2782	88383	Alberta Geological Survey
54.62	-117.88	-2767	87771	Alberta Geological Survey
54.62	-117.86	-2752	87179	Alberta Geological Survey
54.62	-117.84	-2738	86635	Alberta Geological Survey
54.62	-117.82	-2724	86154	Alberta Geological Survey
54.62	-117.80	-2711	85726	Alberta Geological Survey
54.62	-117.78	-2697	85290	Alberta Geological Survey
54.62	-117.76	-2682	84838	Alberta Geological Survey
54.62	-117.74	-2668	84399	Alberta Geological Survey
54.62	-117.72	-2653	83967	Alberta Geological Survey
54.62	-117.70	-2639	83535	Alberta Geological Survey
54.62	-117.68	-2625	83110	Alberta Geological Survey
54.62	-117.66	-2611	82688	Alberta Geological Survey
54.62	-117.64	-2597	82258	Alberta Geological Survey
54.62	-117.62	-2582	81815	Alberta Geological Survey
54.62	-117.60	-2567	81377	Alberta Geological Survey
54.62	-117.58	-2553	80950	Alberta Geological Survey
54.62	-117.56	-2538	80519	Alberta Geological Survey
54.62	-117.54	-2524	80079	Alberta Geological Survey
54.62	-117.52	-2510	79671	Alberta Geological Survey
54.62	-117.50	-2498	79313	Alberta Geological Survey
54.62	-117.48	-2492	79119	Alberta Geological Survey
54.62	-117.46	-2480	78796	Alberta Geological Survey
54.62	-117.44	-2466	78453	Alberta Geological Survey
54.62	-117.42	-2453	78118	Alberta Geological Survey
54.62	-117.40	-2439	77776	Alberta Geological Survey
54.62	-117.38	-2424	77404	Alberta Geological Survey
54.62	-117.36	-2409	77011	Alberta Geological Survey
54.62	-117.34	-2393	76623	Alberta Geological Survey
54.62	-117.32	-2378	76259	Alberta Geological Survey
54.62	-117.30	-2363	75916	Alberta Geological Survey
54.62	-117.28	-2347	75607	Alberta Geological Survey
54.62	-117.26	-2336	75405	Alberta Geological Survey
54.62	-117.24	-2326	75225	Alberta Geological Survey
54.62	-117.22	-2314	75037	Alberta Geological Survey
54.62	-117.20	-2302	74829	Alberta Geological Survey
54.62	-117.18	-2288	74602	Alberta Geological Survey
54.62	-117.16	-2273	74359	Alberta Geological Survey
54.62	-117.14	-2258	74118	Alberta Geological Survey
54.62	-117.12	-2245	73912	Alberta Geological Survey
54.62	-117.10	-2233	73741	Alberta Geological Survey
54.62	-117.08	-2222	73603	Alberta Geological Survey
54.62	-117.06	-2211	73478	Alberta Geological Survey
54.62	-117.04	-2200	73338	Alberta Geological Survey
54.62	-117.02	-2189	73191	Alberta Geological Survey
54.62	-117.00	-2178	73020	Alberta Geological Survey
54.62	-116.98	-2165	72817	Alberta Geological Survey
54.62	-116.96	-2152	72588	Alberta Geological Survey
54.62	-116.94	-2139	72341	Alberta Geological Survey
54.62	-116.92	-2127	72083	Alberta Geological Survey
54.62	-116.90	-2118	71831	Alberta Geological Survey
54.62	-116.88	-2112	71626	Alberta Geological Survey
54.62	-116.86	-2108	71502	Alberta Geological Survey
54.62	-116.84	-2095	71285	Alberta Geological Survey
54.62	-116.82	-2084	71198	Alberta Geological Survey
54.62	-116.80	-2072	71031	Alberta Geological Survey
54.62	-116.78	-2061	70828	Alberta Geological Survey
54.62	-116.76	-2053	70642	Alberta Geological Survey
54.62	-116.74	-2035	70159	Alberta Geological Survey
54.62	-116.72	-2016	69616	Alberta Geological Survey
54.62	-116.70	-2001	69212	Alberta Geological Survey
54.62	-116.68	-1990	68887	Alberta Geological Survey
54.62	-116.66	-1994	68997	Alberta Geological Survey
54.62	-116.64	-1994	68988	Alberta Geological Survey
54.62	-116.62	-1983	68756	Alberta Geological Survey
54.62	-116.60	-1969	68437	Alberta Geological Survey
54.62	-116.58	-1954	68092	Alberta Geological Survey
54.62	-116.56	-1940	67751	Alberta Geological Survey
54.62	-116.54	-1916	67159	Alberta Geological Survey
54.62	-116.52	-1832	65001	Alberta Geological Survey
54.62	-116.50	-1789	63841	Alberta Geological Survey
54.62	-116.48	-1813	64374	Alberta Geological Survey
54.62	-116.46	-1834	64775	Alberta Geological Survey
54.62	-116.44	-1848	64900	Alberta Geological Survey
54.62	-116.42	-1853	64704	Alberta Geological Survey
54.62	-116.40	-1850	64298	Alberta Geological Survey
54.62	-116.38	-1841	63860	Alberta Geological Survey
54.62	-116.36	-1827	63651	Alberta Geological Survey
54.62	-116.34	-1811	63583	Alberta Geological Survey
54.62	-116.32	-1796	63596	Alberta Geological Survey
54.62	-116.30	-1783	63657	Alberta Geological Survey
54.62	-116.28	-1771	63744	Alberta Geological Survey
54.62	-116.26	-1761	63839	Alberta Geological Survey
54.62	-116.24	-1752	63934	Alberta Geological Survey
54.62	-116.22	-1748	64074	Alberta Geological Survey
54.62	-116.20	-1745	64240	Alberta Geological Survey
54.62	-116.18	-1740	64284	Alberta Geological Survey
54.62	-116.16	-1729	64145	Alberta Geological Survey
54.62	-116.14	-1715	63905	Alberta Geological Survey
54.62	-116.12	-1701	63663	Alberta Geological Survey
54.62	-116.10	-1688	63454	Alberta Geological Survey
54.62	-116.08	-1676	63258	Alberta Geological Survey
54.62	-116.06	-1665	63065	Alberta Geological Survey
54.62	-116.04	-1653	62857	Alberta Geological Survey
54.62	-116.02	-1643	62670	Alberta Geological Survey
54.62	-116.00	-1641	62741	Alberta Geological Survey
54.62	-115.98	-1627	62469	Alberta Geological Survey
54.62	-115.96	-1623	62469	Alberta Geological Survey
54.62	-115.94	-1607	62173	Alberta Geological Survey
54.62	-115.92	-1603	62182	Alberta Geological Survey
54.62	-115.90	-1585	61796	Alberta Geological Survey
54.62	-115.88	-1580	61779	Alberta Geological Survey
54.62	-115.86	-1579	61880	Alberta Geological Survey
54.62	-115.84	-1569	61717	Alberta Geological Survey
54.62	-115.82	-1556	61508	Alberta Geological Survey
54.62	-115.80	-1548	61386	Alberta Geological Survey
54.62	-115.78	-1538	61240	Alberta Geological Survey
54.62	-115.76	-1528	61097	Alberta Geological Survey
54.62	-115.74	-1518	60958	Alberta Geological Survey
54.62	-115.72	-1507	60774	Alberta Geological Survey
54.62	-115.70	-1496	60584	Alberta Geological Survey
54.62	-115.68	-1483	60359	Alberta Geological Survey
54.62	-115.66	-1469	60128	Alberta Geological Survey
54.62	-115.64	-1459	59979	Alberta Geological Survey
54.62	-115.62	-1452	59929	Alberta Geological Survey
54.62	-115.60	-1446	59885	Alberta Geological Survey
54.62	-115.58	-1439	59832	Alberta Geological Survey
54.62	-115.56	-1434	59801	Alberta Geological Survey
54.62	-115.54	-1428	59767	Alberta Geological Survey
54.62	-115.52	-1417	59586	Alberta Geological Survey
54.62	-115.50	-1405	59403	Alberta Geological Survey
54.64	-118.10	-2905	92518	Alberta Geological Survey
54.64	-118.08	-2891	92029	Alberta Geological Survey
54.64	-118.06	-2876	91529	Alberta Geological Survey
54.64	-118.04	-2861	91029	Alberta Geological Survey
54.64	-118.02	-2847	90542	Alberta Geological Survey
54.64	-118.00	-2832	90075	Alberta Geological Survey
54.64	-117.98	-2818	89626	Alberta Geological Survey
54.64	-117.96	-2805	89196	Alberta Geological Survey
54.64	-117.94	-2793	88762	Alberta Geological Survey
54.64	-117.92	-2780	88283	Alberta Geological Survey
54.64	-117.90	-2766	87742	Alberta Geological Survey
54.64	-117.88	-2751	87175	Alberta Geological Survey
54.64	-117.86	-2735	86610	Alberta Geological Survey
54.64	-117.84	-2720	86068	Alberta Geological Survey
54.64	-117.82	-2705	85563	Alberta Geological Survey
54.64	-117.80	-2692	85105	Alberta Geological Survey
54.64	-117.78	-2679	84675	Alberta Geological Survey
54.64	-117.76	-2665	84244	Alberta Geological Survey
54.64	-117.74	-2650	83792	Alberta Geological Survey
54.64	-117.72	-2634	83315	Alberta Geological Survey
54.64	-117.70	-2619	82860	Alberta Geological Survey
54.64	-117.68	-2607	82479	Alberta Geological Survey
54.64	-117.66	-2595	82110	Alberta Geological Survey
54.64	-117.64	-2584	81741	Alberta Geological Survey
54.64	-117.62	-2571	81350	Alberta Geological Survey
54.64	-117.60	-2558	80954	Alberta Geological Survey
54.64	-117.58	-2545	80568	Alberta Geological Survey
54.64	-117.56	-2527	80059	Alberta Geological Survey
54.64	-117.54	-2503	79394	Alberta Geological Survey
54.64	-117.52	-2502	79323	Alberta Geological Survey
54.64	-117.50	-2488	78934	Alberta Geological Survey
54.64	-117.48	-2477	78618	Alberta Geological Survey
54.64	-117.46	-2467	78369	Alberta Geological Survey
54.64	-117.44	-2453	78007	Alberta Geological Survey
54.64	-117.42	-2440	77679	Alberta Geological Survey
54.64	-117.40	-2426	77338	Alberta Geological Survey
54.64	-117.38	-2412	76979	Alberta Geological Survey
54.64	-117.36	-2397	76615	Alberta Geological Survey
54.64	-117.34	-2382	76251	Alberta Geological Survey
54.64	-117.32	-2367	75904	Alberta Geological Survey
54.64	-117.30	-2352	75586	Alberta Geological Survey
54.64	-117.28	-2338	75306	Alberta Geological Survey
54.64	-117.26	-2325	75064	Alberta Geological Survey
54.64	-117.24	-2313	74833	Alberta Geological Survey
54.64	-117.22	-2301	74599	Alberta Geological Survey
54.64	-117.20	-2288	74364	Alberta Geological Survey
54.64	-117.18	-2274	74128	Alberta Geological Survey
54.64	-117.16	-2260	73897	Alberta Geological Survey
54.64	-117.14	-2247	73685	Alberta Geological Survey
54.64	-117.12	-2234	73510	Alberta Geological Survey
54.64	-117.10	-2222	73362	Alberta Geological Survey
54.64	-117.08	-2211	73235	Alberta Geological Survey
54.64	-117.06	-2200	73106	Alberta Geological Survey
54.64	-117.04	-2188	72961	Alberta Geological Survey
54.64	-117.02	-2176	72798	Alberta Geological Survey
54.64	-117.00	-2163	72621	Alberta Geological Survey
54.64	-116.98	-2150	72433	Alberta Geological Survey
54.64	-116.96	-2138	72257	Alberta Geological Survey
54.64	-116.94	-2125	72067	Alberta Geological Survey
54.64	-116.92	-2113	71866	Alberta Geological Survey
